statecode,state,districtcode,districtname,marketcode,marketname,latitude,longitude
OR,Odisha,436,Koraput,1688,Koraput(Semilguda) APMC,18.71410306198018,82.37708060812886
OR,Odisha,437,Malkangiri,209,Malkanagiri APMC,18.15287330663998,81.98505025056058
OR,Odisha,437,Malkangiri,2723,Malkangiri(Korakunda) APMC,18.3048568948843,81.93379579350797
OR,Odisha,438,Mayurbhanja,592,Baripada APMC,21.99832735272228,86.68137861048272
OR,Odisha,438,Mayurbhanja,1519,Betnoti APMC,21.750395304351468,86.82659081542029
OR,Odisha,438,Mayurbhanja,3299,Chuliaposi APMC,21.788803237591434,86.53350633455854
OR,Odisha,438,Mayurbhanja,1512,Karanjia APMC,21.84209269141274,86.01890640856449
OR,Odisha,438,Mayurbhanja,4747,Narasinghpur APMC,21.600431463699742,86.68069022221523
OR,Odisha,438,Mayurbhanja,3084,Saraskana APMC,22.182534850060986,86.55920348846314
OR,Odisha,438,Mayurbhanja,1511,Udala APMC,21.65625757083863,86.61733263773513
OR,Odisha,439,Nayagarh,1124,Bahadajholla APMC,20.11074074185258,84.91620860545102
OR,Odisha,439,Nayagarh,3089,Sarankul APMC,20.125464655213584,85.06325640002667
OR,Odisha,440,Nowarangpur,2724,Nabarangpur(Umerkote) APMC,20.018169407746818,85.32037684313089
OR,Odisha,440,Nowarangpur,212,Nawarangpur APMC,20.212179799396992,84.33562485250084
OR,Odisha,441,Nuapada,3297,Khariar APMC,20.78635676603945,82.53550511010853
OR,Odisha,441,Nuapada,594,Khariar Road APMC,20.912548664056484,82.51884745167494
OR,Odisha,442,Puri,3097,Dumal APMC,19.77851445390837,86.0587031356303
OR,Odisha,442,Puri,3096,Gabadkunda APMC,19.516493015843416,85.96017376203868
OR,Odisha,442,Puri,1504,Nimapara APMC,20.14282224722153,85.96982428297116
OR,Odisha,442,Puri,2725,Puri(Brahmagiri) APMC,19.75972080532702,85.60955283055375
OR,Odisha,442,Puri,213,Sakhigopal APMC,19.964724770429722,85.82945694726268
OR,Odisha,443,Rayagada,210,Gunpur APMC,19.139049328127427,83.78233192774464
OR,Odisha,443,Rayagada,214,Rayagada APMC,19.15900023828288,83.30875876263192
OR,Odisha,443,Rayagada,2716,Rayagada(Muniguda) APMC,19.64003554887557,83.39579091034787
OR,Odisha,445,Sambalpur,3083,Gosala APMC,21.331361916210316,83.9701714932433
OR,Odisha,445,Sambalpur,1509,Kuchinda APMC,21.721699123483727,84.3010444095056
OR,Odisha,445,Sambalpur,1508,Rairakhol APMC,21.171005626368473,84.32778998176543
OR,Odisha,445,Sambalpur,3298,Sahaspur APMC,25.681183951320087,85.15453356408388
OR,Odisha,445,Sambalpur,596,Sambalpur APMC,21.524353536179937,83.99169887844684
OR,Odisha,446,Sonepur,1525,Birmaharajpur APMC,20.88541503415217,83.98633174540316
OR,Odisha,446,Sonepur,201,Dungurapalli APMC,21.047903000428487,83.49967947070961
OR,Odisha,446,Sonepur,3095,Pandkital APMC,20.51810548863451,83.573617345039
OR,Odisha,447,Sundergarh,2713,Bonai APMC,21.77236545121667,84.97447862328768
OR,Odisha,447,Sundergarh,1125,Panposh APMC,22.161789798904575,84.72927935571644
OR,Odisha,447,Sundergarh,1510,Sargipali APMC,22.03748965369432,83.95694155903892
PC,Pondicherry,448,Karaikal,3359,Karaikal APMC,12.007104643421448,79.13432737737884
PC,Pondicherry,450,Pondicherry,1126,Madagadipet APMC,12.149717303257672,79.72483536029884
PC,Pondicherry,450,Pondicherry,242,Thattanchavady APMC,12.002437681849122,79.7523149170586
PB,Punjab,452,Amritsar,3416,Ajnala (Sudhar) APMC,31.8872500384479,74.84651444034118
PB,Punjab,452,Amritsar,597,Ajnala APMC,31.85391353743711,74.77161328291079
PB,Punjab,452,Amritsar,215,Amritsar APMC,31.606299500305102,74.7733493462263
PB,Punjab,452,Amritsar,2498,Amritsar(Amritsar Mewa Mandi) APMC,31.666247283642846,74.89411261487604
PB,Punjab,452,Amritsar,2700,Amritsar(Chehreta) APMC,31.660879686940675,74.97936812423114
PB,Punjab,452,Amritsar,1561,Attari APMC,31.558304857842298,74.57294516118793
PB,Punjab,452,Amritsar,1563,Chogawan APMC,31.606578232316362,75.04196842228981
PB,Punjab,452,Amritsar,1420,Gehri APMC,31.568070081887694,74.69734084164712
PB,Punjab,452,Amritsar,2499,Gehri(Jandiala mandi) APMC,31.602771909377797,74.8060096324897
PB,Punjab,452,Amritsar,1566,Majitha APMC,31.700857174139347,74.96145925502493
PB,Punjab,452,Amritsar,1567,Mehta APMC,31.630236677777493,75.22988081894357
PB,Punjab,452,Amritsar,1606,Rayya APMC,31.518300429022425,75.33050191067355
PB,Punjab,452,Amritsar,2497,Rayya(Sathiala) APMC,31.967805152076185,74.69340869137358
PB,Punjab,453,Barnala,236,Barnala APMC,30.446863564258233,75.55186681353459
PB,Punjab,453,Barnala,1590,Bhadaur APMC,30.507688777446983,75.2539312126615
PB,Punjab,453,Barnala,3021,Bhadaur(Sehna) APMC,30.135884769540457,75.47490571229768
PB,Punjab,453,Barnala,1592,Dhanaula APMC,30.18147878381032,75.6326502602969
PB,Punjab,453,Barnala,3427,Dhanula (Kaleke) APMC,30.271293956181246,75.51851349611582
PB,Punjab,453,Barnala,1594,Mehal Kalan APMC,30.40964881920556,75.48675512154234
PB,Punjab,453,Barnala,3431,Mehal Kallan (ChananWal) APMC,30.54743214729323,75.38957181703235
PB,Punjab,453,Barnala,1463,Tapa APMC,30.2533426508,75.36654613220288
PB,Punjab,453,Barnala,2485,Tapa(Sadar Bazar) APMC,30.362679857335674,75.49374854706788
PB,Punjab,453,Barnala,2486,Tapa(Tapa Mandi) APMC,30.276392697783553,75.42645176747365
PB,Punjab,454,Bhatinda,603,Bathinda APMC,30.246541833663038,75.03133503051106
PB,Punjab,454,Bhatinda,3421,Bhagta Bhai Ka (Jalal) APMC,30.567195997954123,75.1117019686743
PB,Punjab,454,Bhatinda,1569,Bhagta Bhai Ka APMC,30.558433498152997,75.17875264925829
PB,Punjab,454,Bhatinda,2507,Bhagta Bhai Ka(Kotha Guru Ka) APMC,30.502349887898983,75.15259132787259
PB,Punjab,454,Bhatinda,1421,Bhucho APMC,30.236948608478286,74.88895063763516
PB,Punjab,454,Bhatinda,1127,Goniana APMC,30.34923309310896,74.6921151464867
PB,Punjab,454,Bhatinda,3022,Goniana(Mehma Sarja) APMC,30.232456369611665,74.76446555043842
PB,Punjab,454,Bhatinda,1422,Maur APMC,30.206152668225936,75.29797368152525
PB,Punjab,454,Bhatinda,605,Raman APMC,30.048197005021304,75.18254148017995
PB,Punjab,454,Bhatinda,604,Rampura Phul APMC,30.17742952506814,75.24365950217275
PB,Punjab,454,Bhatinda,3024,Rampuraphul(Bhai Rupan) APMC,30.270287828921834,75.07459072404608
PB,Punjab,454,Bhatinda,3027,Rampuraphul(Chowke) APMC,30.271727930222514,74.99853629727988
PB,Punjab,454,Bhatinda,3025,Rampuraphul(Dhapali) APMC,30.23668174746116,74.90340032215327
PB,Punjab,454,Bhatinda,3026,Rampuraphul(Mehraj) APMC,30.47938280577803,75.30849698016752
PB,Punjab,454,Bhatinda,2505,Rampuraphul(Nabha Mandi) APMC,30.32691757910706,74.90665579918245
PB,Punjab,454,Bhatinda,1423,Sangat APMC,30.168487093900474,75.08148024988421
PB,Punjab,454,Bhatinda,1570,Talwandi Sabo APMC,30.1490300741919,75.23296249596108
PB,Punjab,454,Bhatinda,3028,Talwandi Sabo(Kot Fatta) APMC,30.32451751409939,75.01518918582991
PB,Punjab,454,Bhatinda,3029,Talwandi Sabo(Shekhupura) APMC,29.93906924187877,75.09124185368617
PB,Punjab,455,Faridkot,3429,Faridkot (Machakikalan) APMC,30.505190765501485,74.7864829349149
PB,Punjab,455,Faridkot,606,Faridkot APMC,30.58018281924256,74.80833181026368
PB,Punjab,455,Faridkot,1424,Jaitu APMC,30.493679244346243,74.90806682510166
PB,Punjab,455,Faridkot,2506,Jaitu(Bajakhana) APMC,30.48446276541015,74.95074051297593
PB,Punjab,455,Faridkot,217,Kotkapura APMC,30.611763357877447,74.81689605426376
PB,Punjab,455,Faridkot,1425,Sadiq APMC,30.703230608949713,74.46770913308413
PB,Punjab,456,Fatehgarh,607,Amloh APMC,30.707367766272828,76.17733650998431
PB,Punjab,456,Fatehgarh,2494,Amloh(Gobind Garh Mandi) APMC,30.686299757015174,76.36003597145138
PB,Punjab,456,Fatehgarh,1464,Bassi Pathana APMC,30.666414453230637,76.44890327000282
PB,Punjab,456,Fatehgarh,1465,Chanarthal APMC,30.602422594191626,76.31197298978798
PB,Punjab,456,Fatehgarh,3411,Khamano (Sanghol) APMC,30.80866446995384,76.39282896054304
PB,Punjab,456,Fatehgarh,1466,Khamano APMC,30.774278406928623,76.41200203193813
PB,Punjab,456,Fatehgarh,1128,Sirhind APMC,30.633756997888526,76.43803909380806
PB,Punjab,457,Fazilka,221,Abohar APMC,30.100283267536174,74.22708953946781
PB,Punjab,457,Fazilka,2503,Fazilka (Ladhuka) APMC,30.589114405425647,74.10843996957071
PB,Punjab,457,Fazilka,218,Fazilka APMC,30.300011297692592,74.18001301035765
PB,Punjab,457,Fazilka,219,Jalalabad APMC,30.616575701040986,74.29196098187238
PB,Punjab,458,Ferozpur,3031,Ferozepur Cantt(Jhok Harihar) APMC,30.88337831769714,74.63896238824542
PB,Punjab,458,Ferozpur,3441,"Ferozepur Cantt, (Sadehasham) APMC",30.891838553837836,74.62509557518555
PB,Punjab,458,Ferozpur,220,Ferozepur Cantt. APMC,30.944289224771786,74.49985112472424
PB,Punjab,458,Ferozpur,608,Firozepur City APMC,30.992598104160933,74.5592563010634
PB,Punjab,458,Ferozpur,224,Guru Har Sahai APMC,30.657730431867108,74.44136650097403
PB,Punjab,458,Ferozpur,1426,Makhu APMC,30.35599007628108,74.07684014569908
PB,Punjab,458,Ferozpur,3434,Mallanwala (KhosaDalSinghwala) APMC,30.60765679068914,74.07489725999709
PB,Punjab,458,Ferozpur,1572,Mallanwala APMC,30.49114014992972,73.89319029006582
PB,Punjab,458,Ferozpur,1573,Mamdot APMC,30.623421174123514,74.11629106814543
PB,Punjab,458,Ferozpur,3032,Mamdot(Tibbi Khurd) APMC,30.460703777795626,73.94582207346683
PB,Punjab,458,Ferozpur,609,Talwandi Bhai APMC,30.817464233476596,74.89934349138653
PB,Punjab,458,Ferozpur,3030,Talwandi Bhai(Mudki) APMC,30.79441444815748,74.86140545011966
PB,Punjab,458,Ferozpur,1427,Zira APMC,31.060548428753723,74.96377966538624
PB,Punjab,459,Gurdaspur,222,Batala APMC,31.76191638687833,75.21837605024852
PB,Punjab,459,Gurdaspur,1574,Dera Baba Nanak APMC,31.94850578010883,74.98646964978285
PB,Punjab,459,Gurdaspur,1430,Dhariwal APMC,31.984673515261058,75.45891715122278
PB,Punjab,459,Gurdaspur,1428,Dinanagar APMC,32.150282228858885,75.59016913373523
PB,Punjab,459,Gurdaspur,1575,F.G.Churian APMC,31.80728675847864,74.97882569630104
PB,Punjab,459,Gurdaspur,600,Gurdaspur APMC,31.865123646886993,75.12470410892058
PB,Punjab,459,Gurdaspur,1576,Kahnuwan APMC,31.94469174155678,75.36878513985039
PB,Punjab,459,Gurdaspur,1577,Kalanaur APMC,31.988906930663546,75.13827993838743
PB,Punjab,459,Gurdaspur,1429,Quadian APMC,31.9951118055091,75.1716998596055
PB,Punjab,459,Gurdaspur,1431,Sri Har Gobindpur APMC,31.586476512461946,75.42820924039415
PB,Punjab,459,Gurdaspur,2495,Sri Har Gobindpur(Harechowal) APMC,32.01840160620124,75.48752497035144
PB,Punjab,460,Hoshiarpur,1432,Dasuya APMC,31.73235798157298,75.68442651989427
PB,Punjab,460,Hoshiarpur,1433,Garh Shankar APMC,31.58986878110763,75.87923483310233
PB,Punjab,460,Hoshiarpur,2701,Garh Shankar(Mahalpur) APMC,31.33927309061977,76.090657404882
PB,Punjab,460,Hoshiarpur,3440,GarhShankar (Kotfatuhi) APMC,31.60258646013251,75.81410357126539
PB,Punjab,460,Hoshiarpur,2508,Garhshankar(Saila Khurd) APMC,31.26332733294679,76.10112659339991
PB,Punjab,460,Hoshiarpur,610,Hoshiarpur APMC,31.444899376249506,75.81997735844783
PB,Punjab,460,Hoshiarpur,2509,Hoshiarpur(Chara Mandi) APMC,31.462388534422182,75.75807509848772
PB,Punjab,460,Hoshiarpur,2702,Hoshiarpur(Sham Churasi) APMC,31.550039203703193,75.84077383414137
PB,Punjab,460,Hoshiarpur,611,Mukerian APMC,31.94619495339497,75.63768599913686
PB,Punjab,460,Hoshiarpur,2510,Mukerian(Talwara) APMC,31.882191787591278,75.81742598715995
PB,Punjab,460,Hoshiarpur,1434,Tanda Urmur APMC,31.68659750434646,75.55775872720933
PB,Punjab,461,Jalandhar,1435,Adampur APMC,31.565453955509213,75.75736937175066
PB,Punjab,461,Jalandhar,1436,Bhogpur APMC,31.527643069415237,75.68474579433928
PB,Punjab,461,Jalandhar,3409,Bilga (Talwan ) APMC,31.009672873561556,75.54248740431385
PB,Punjab,461,Jalandhar,1579,Bilga APMC,31.11371335458434,75.6767686256285
PB,Punjab,461,Jalandhar,1437,Goraya APMC,31.135748900548993,75.77378175997963
PB,Punjab,461,Jalandhar,2695,Jalandhar Cantt (Jamshedpur Dana Mandi) APMC,31.272805909420438,75.39011502075589
PB,Punjab,461,Jalandhar,2489,Jalandhar Cantt(Hoshiarpur Road) APMC,31.276842861893144,75.5355472341615
PB,Punjab,461,Jalandhar,1580,Jalandhar Cantt. APMC,31.281014435559577,75.62123039958496
PB,Punjab,461,Jalandhar,601,Jalandhar City APMC,31.41079974908682,75.61507120135728
PB,Punjab,461,Jalandhar,2488,Jalandhar City(Faintan Ganj) APMC,31.504147203422363,75.94123223000878
PB,Punjab,461,Jalandhar,2487,Jalandhar City(Jalandhar) APMC,31.292293140491886,75.60739665441268
PB,Punjab,461,Jalandhar,2694,Jalandhar City(Kartar Pur Dana mandi) APMC,31.32038853450432,75.61214488549858
PB,Punjab,461,Jalandhar,1438,Lohian Khas APMC,31.138729291273552,75.27624346496219
PB,Punjab,461,Jalandhar,3033,Mehatpur APMC,31.100264752768005,75.55242649412799
PB,Punjab,461,Jalandhar,622,Nakodar APMC,31.148322975244835,75.47303456937387
PB,Punjab,461,Jalandhar,3034,Nakodar(Sarih) APMC,31.072061877178204,75.55863228183824
PB,Punjab,461,Jalandhar,1581,Noor Mehal APMC,31.138211083192342,75.61029308701347
PB,Punjab,461,Jalandhar,3035,Noor Mehal(Kot Badal Khan) APMC,31.513400005070064,75.60910314641878
PB,Punjab,461,Jalandhar,602,Phillaur APMC,30.99689880199222,75.76093414014107
PB,Punjab,461,Jalandhar,2696,Phillaur(Apra Mandi) APMC,31.009555835360487,75.89505295662975
PB,Punjab,461,Jalandhar,1129,Shahkot APMC,31.022033609606535,75.35351913623155
PB,Punjab,461,Jalandhar,3418,Shakot (Malsian) APMC,31.160297704682478,75.34820084478501
PB,Punjab,462,Kapurthala,3415,Bhulath (Ibrahimaaaaval) APMC,31.376075491649857,75.53378589592124
PB,Punjab,462,Kapurthala,3408,Bhulath (Nadala) APMC,31.553203348936364,75.42888015793037
PB,Punjab,462,Kapurthala,1439,Bhulath APMC,31.648550541159896,75.54515552944268
PB,Punjab,462,Kapurthala,1440,Dhilwan APMC,31.574259913134927,75.40508448997994
PB,Punjab,462,Kapurthala,225,Kapurthala APMC,31.39316255972731,75.38813539449959
PB,Punjab,462,Kapurthala,614,Phagwara APMC,31.25018710206553,75.87090983579945
PB,Punjab,462,Kapurthala,223,Sultanpur APMC,31.086436843157642,75.13676564422813
PB,Punjab,462,Kapurthala,3407,Sultanpur Lodhi (Tibba) APMC,31.22072422882847,75.13544696072385
PB,Punjab,463,Ludhiana,1441,Doraha APMC,30.902071582850787,76.0392017388449
PB,Punjab,463,Ludhiana,1442,Hathur APMC,30.63271958810995,75.41488433193753
PB,Punjab,463,Ludhiana,227,Jagraon APMC,30.82022374314499,75.53209048506169
PB,Punjab,463,Ludhiana,226,Khanna APMC,30.718989263186874,76.36664807120465
PB,Punjab,463,Ludhiana,1582,Kila Raipur APMC,30.703086655387526,75.82010544311056
PB,Punjab,463,Ludhiana,3414,Killa Raipur (Jodhan) APMC,30.738828418921976,75.68735679193493
PB,Punjab,463,Ludhiana,1443,Ludhiana APMC,30.89742055304348,75.81717038001626
PB,Punjab,463,Ludhiana,2501,Ludhiana(Mandi gill Road) APMC,30.873128229042383,75.89218263829058
PB,Punjab,463,Ludhiana,2502,Ludhiana(Salem Tabri) APMC,30.965705031325033,75.40521894910736
PB,Punjab,463,Ludhiana,1444,Machhiwara APMC,30.97074146251651,76.2330976918796
PB,Punjab,463,Ludhiana,3420,Malaoud (Siar) APMC,30.765949090937713,75.90072041971534
PB,Punjab,463,Ludhiana,1445,Maloud APMC,30.622720691461478,76.0593599589113
PB,Punjab,463,Ludhiana,3691,Mansura APMC,30.80435698330504,75.74402602451939
PB,Punjab,463,Ludhiana,1583,Mullanpur APMC,30.87822189705153,75.73847912008455
PB,Punjab,463,Ludhiana,3406,Mullanpur Dakha (Sawadi) APMC,30.77830967697863,75.74773098262344
PB,Punjab,463,Ludhiana,3688,Nurpurbet APMC,30.970773371629186,76.14287139152998
PB,Punjab,463,Ludhiana,3693,Purain APMC,30.93891220681875,75.64384475536247
PB,Punjab,463,Ludhiana,3433,Raikot (Nathowal) APMC,30.6191409370205,75.63188924776735
PB,Punjab,463,Ludhiana,3425,Raikot (Talwandi rai) APMC,30.604456443850765,75.6279853404497
PB,Punjab,463,Ludhiana,612,Raikot APMC,30.635881216145663,75.62365258360823
PB,Punjab,463,Ludhiana,1446,Sahnewal APMC,30.948777000975323,75.97746725045957
PB,Punjab,463,Ludhiana,613,Samrala APMC,30.860857905412548,76.18056548439472
PB,Punjab,463,Ludhiana,3419,Sidhwan Bet (Lodhiwala) APMC,30.90603582346327,75.48608592409494
PB,Punjab,463,Ludhiana,1584,Sidhwan Bet APMC,30.841769266165954,75.49008205985994
PB,Punjab,463,Ludhiana,3689,kum Kalan APMC,30.763113492355636,75.55459110498272
PB,Punjab,463,Ludhiana,3690,lakhowal APMC,30.97001466695834,75.7476439434039
PB,Punjab,464,Mansa,3550,Ahemadpur APMC,29.884830589772026,75.56156733106428
PB,Punjab,464,Mansa,616,Bareta APMC,29.93921388253841,75.64492375523824
PB,Punjab,464,Mansa,1447,Bhikhi APMC,30.00195968138259,75.49990011703777
PB,Punjab,464,Mansa,2504,Boha APMC,29.81093784556085,75.45811459229765
PB,Punjab,464,Mansa,615,Budalada APMC,29.985454258756228,75.65834230800849
PB,Punjab,464,Mansa,3438,Budhlada (Phaphre Bhaike) APMC,29.95892393028123,75.48062962688701
PB,Punjab,464,Mansa,3549,Kankwal Chahlan APMC,30.002485649817125,75.67824950530003
PB,Punjab,464,Mansa,3443,Mansa (Bhamekalan) APMC,30.043684666423086,75.50213848877584
PB,Punjab,464,Mansa,3442,Mansa (Khiala kalan) APMC,30.051768588404098,75.13352297576463
PB,Punjab,464,Mansa,1130,Mansa APMC,29.810640312642185,75.48635655193661
PB,Punjab,464,Mansa,3023,Mansa(Ubha Buraj Dhilwan) APMC,30.083182935958675,75.35708153574168
PB,Punjab,464,Mansa,1131,Sardulgarh APMC,29.677452481603538,75.34513799671979
PB,Punjab,465,Moga,3430,Ajitwal (Chogawan) APMC,30.987824440682818,75.12864035579551
PB,Punjab,465,Moga,3436,Ajitwal (Dala) APMC,30.595929347421098,75.3030402157283
PB,Punjab,465,Moga,1451,Ajitwal APMC,30.761595986177248,75.3745527503931
PB,Punjab,465,Moga,1450,Badhni Kalan APMC,30.72240643926775,75.27737678003668
PB,Punjab,465,Moga,3432,Badhni Kallan (Bilaspur) APMC,30.668994720478185,75.16112359719398
PB,Punjab,465,Moga,228,Baghapurana APMC,30.500576373176106,75.10585374255386
PB,Punjab,465,Moga,1448,Dharamkot APMC,30.90717396047281,75.23946080704026
PB,Punjab,465,Moga,3368,Fatehgarh Panjtoor APMC,31.017332644016793,75.0672197632078
PB,Punjab,465,Moga,1571,Kot ise Khan APMC,30.874696969844024,75.19804652151082
PB,Punjab,465,Moga,229,Moga APMC,30.78199525861218,75.22066356893623
PB,Punjab,465,Moga,3426,Nihal Singh Wala (Himmatpura) APMC,30.569691298023187,75.29161365951585
PB,Punjab,465,Moga,3410,Nihal Singh Wala (Rautan) APMC,30.536236840199543,75.33491743669913
PB,Punjab,465,Moga,1449,Nihal Singh Wala APMC,30.622232431575934,75.2765935552278
PB,Punjab,466,Mohali,3435,Banur (Kheragaju) APMC,30.531493471731935,76.74351306457814
PB,Punjab,466,Mohali,1585,Banur APMC,30.39582703968268,76.66512541044303
PB,Punjab,466,Mohali,1587,Dera Bassi APMC,30.824149977035166,76.81126368545642
PB,Punjab,466,Mohali,1458,Kharar APMC,30.678957834461364,76.64909093323895
PB,Punjab,466,Mohali,1459,Kurali APMC,30.660189717907834,76.61221402584937
PB,Punjab,466,Mohali,793,Lalru APMC,30.400148900344146,76.62109954378023
PB,Punjab,467,Muktsar,1452,Bariwala APMC,30.561008792446856,74.60021833644805
PB,Punjab,467,Muktsar,617,Giddarbaha APMC,30.202356698420903,74.72437065198912
PB,Punjab,467,Muktsar,3422,Malout (Kilianwali) APMC,30.41049589628214,74.83205913089013
PB,Punjab,467,Muktsar,3417,Malout (Panniwala) APMC,30.260808755670027,74.30732653584148
PB,Punjab,467,Muktsar,231,Malout APMC,30.196658495797557,74.55894475449692
PB,Punjab,467,Muktsar,230,Muktsar APMC,30.22208219183274,74.45233775366147
PB,Punjab,468,Nawanshahr,1453,Balachaur APMC,31.365290414059174,76.34870077157962
PB,Punjab,468,Nawanshahr,3423,Banga (Kataria) APMC,31.250734578291723,75.96738448920877
PB,Punjab,468,Nawanshahr,1454,Banga APMC,31.202845801666566,75.97276808294193
PB,Punjab,468,Nawanshahr,2698,Nawan Shahar(Mandi Aur) APMC,30.930595165411717,75.93831478208396
PB,Punjab,468,Nawanshahr,2697,Nawan Shahar(Mandi Jadla) APMC,31.58945322240466,76.21625974387388
PB,Punjab,468,Nawanshahr,2491,Nawan Shahar(MandiRaho) APMC,30.83222789381379,75.92270396873883
PB,Punjab,468,Nawanshahr,2490,Nawan Shahar(Subzi Mandi) APMC,31.22983689340205,76.50543803286676
PB,Punjab,468,Nawanshahr,618,Nawanshahar APMC,31.13044539216724,76.06234564550503
PB,Punjab,469,Pathankot,1578,Narot J Singh APMC,32.301238319548425,75.42604322656749
PB,Punjab,469,Pathankot,3439,Pathankot (Kanwa) APMC,32.232525618050595,75.5080357516625
PB,Punjab,469,Pathankot,599,Pathankot APMC,32.24801286055876,75.68802652442237
PB,Punjab,470,Patiala,1455,Bhadson APMC,30.539436009296463,76.28051447879925
PB,Punjab,470,Patiala,1586,Dakala APMC,30.165721083079575,76.20924048461636
PB,Punjab,470,Patiala,619,Dudhansadhan APMC,30.480993895725202,76.12061714676992
PB,Punjab,470,Patiala,1588,Ghanaur APMC,30.360547831030235,76.65258167336306
PB,Punjab,470,Patiala,235,Nabha APMC,30.34878113477989,76.16189917979779
PB,Punjab,470,Patiala,232,Patiala APMC,30.360090431475534,76.34757430138208
